PackageId,Address,PlannedGaylord,PlannedRangeMin,PlannedRangeMax,ActualGaylord,ActualRangeMin,ActualRangeMax,IsCorrect,SpawnTime,LandingTime
0,39,SortPoint_1_Right,37,71,SortPoint_3_Right,108,143,False,0.000,9.080
1,150,SortPoint_4_Left,144,179,SortPoint_4_Left,144,179,True,0.385,10.800
2,277,SortPoint_7_Right,251,286,SortPoint_7_Right,251,286,True,0.823,12.220
3,613,SortPoint_17_Right,608,643,SortPoint_17_Right,608,643,True,1.254,17.220
4,610,SortPoint_17_Right,608,643,SortPoint_17_Right,608,643,True,1.681,17.980
5,697,SortPoint_19_Right,680,714,SortPoint_19_Right,680,714,True,2.082,19.560
6,689,SortPoint_19_Right,680,714,SortPoint_19_Right,680,714,True,2.549,19.660
7,907,SortPoint_25_Right,894,929,SortPoint_17_Right,608,643,False,3.031,20.600
8,959,SortPoint_26_Left,930,964,SortPoint_26_Left,930,964,True,3.479,23.860
9,509,SortPoint_14_Left,501,536,SortPoint_14_Left,501,536,True,3.929,19.780
10,289,SortPoint_8_Left,287,321,SortPoint_8_Left,287,321,True,4.393,17.460
11,850,SortPoint_23_Right,822,857,SortPoint_12_Left,430,464,False,4.857,20.140
12,100,SortPoint_2_Left,72,107,SortPoint_2_Left,72,107,True,5.302,15.700
13,706,SortPoint_19_Right,680,714,SortPoint_19_Right,680,714,True,5.730,23.520
14,635,SortPoint_17_Right,608,643,,,,,6.163,
15,981,SortPoint_27_Right,965,1000,SortPoint_27_Right,965,1000,True,6.617,28.280
16,123,SortPoint_3_Right,108,143,,,,,7.029,
17,284,SortPoint_7_Right,251,286,SortPoint_9_Right,322,357,False,7.469,20.860
18,770,SortPoint_21_Right,751,786,SortPoint_21_Right,751,786,True,7.924,26.100
19,62,SortPoint_1_Right,37,71,SortPoint_3_Right,108,143,False,8.344,19.220
20,402,SortPoint_11_Right,394,429,SortPoint_11_Right,394,429,True,8.779,23.800
21,489,SortPoint_13_Right,465,500,SortPoint_13_Right,465,500,True,9.215,25.320
22,943,SortPoint_26_Left,930,964,SortPoint_26_Left,930,964,True,9.646,32.800
23,809,SortPoint_22_Left,787,821,SortPoint_22_Left,787,821,True,10.078,31.380
24,248,SortPoint_6_Left,215,250,SortPoint_6_Left,215,250,True,10.506,23.360
25,112,SortPoint_3_Right,108,143,SortPoint_3_Right,108,143,True,10.945,71.920
26,218,SortPoint_6_Left,215,250,SortPoint_6_Left,215,250,True,11.385,25.600
27,845,SortPoint_23_Right,822,857,SortPoint_23_Right,822,857,True,11.814,33.640
28,752,SortPoint_21_Right,751,786,SortPoint_21_Right,751,786,True,12.238,31.600
29,311,SortPoint_8_Left,287,321,SortPoint_8_Left,287,321,True,12.679,86.580
30,932,SortPoint_26_Left,930,964,SortPoint_26_Left,930,964,True,13.087,38.740
31,115,SortPoint_3_Right,108,143,,,,,13.551,
32,717,SortPoint_20_Left,715,750,SortPoint_20_Left,715,750,True,13.991,34.080
33,623,SortPoint_17_Right,608,643,SortPoint_12_Left,430,464,False,14.421,31.400
34,532,SortPoint_14_Left,501,536,SortPoint_10_Left,358,393,False,14.852,32.420
35,162,SortPoint_4_Left,144,179,SortPoint_4_Left,144,179,True,15.280,30.780
36,822,SortPoint_23_Right,822,857,SortPoint_23_Right,822,857,True,15.716,36.840
37,973,SortPoint_27_Right,965,1000,SortPoint_27_Right,965,1000,True,16.152,39.460
38,395,SortPoint_11_Right,394,429,SortPoint_11_Right,394,429,True,16.592,32.600
39,522,SortPoint_14_Left,501,536,SortPoint_14_Left,501,536,True,17.016,35.820
40,299,SortPoint_8_Left,287,321,SortPoint_8_Left,287,321,True,17.427,127.540
41,704,SortPoint_19_Right,680,714,,,,,17.859,
42,668,SortPoint_18_Left,644,679,SortPoint_20_Left,715,750,False,18.317,39.060
43,470,SortPoint_13_Right,465,500,SortPoint_13_Right,465,500,True,18.772,36.840
44,413,SortPoint_11_Right,394,429,SortPoint_11_Right,394,429,True,19.208,37.300
45,44,SortPoint_1_Right,37,71,,,,,19.668,
46,99,SortPoint_2_Left,72,107,SortPoint_2_Left,72,107,True,20.135,34.340
47,266,SortPoint_7_Right,251,286,SortPoint_7_Right,251,286,True,20.589,35.580
48,950,SortPoint_26_Left,930,964,SortPoint_26_Left,930,964,True,21.018,45.960
49,14,SortPoint_0_Left,1,36,SortPoint_0_Left,1,36,True,21.431,38.180
50,10,SortPoint_0_Left,1,36,SortPoint_2_Left,72,107,False,21.853,35.840
51,627,SortPoint_17_Right,608,643,,,,,22.305,
52,632,SortPoint_17_Right,608,643,,,,,22.741,
53,664,SortPoint_18_Left,644,679,SortPoint_20_Left,715,750,False,23.195,44.120
54,17,SortPoint_0_Left,1,36,,,,,23.656,
55,163,SortPoint_4_Left,144,179,SortPoint_4_Left,144,179,True,24.073,40.120
56,196,SortPoint_5_Right,180,214,SortPoint_5_Right,180,214,True,24.504,40.340
57,288,SortPoint_8_Left,287,321,,,,,24.994,
58,22,SortPoint_0_Left,1,36,SortPoint_0_Left,1,36,True,25.443,38.880
59,715,SortPoint_20_Left,715,750,,,,,25.908,
60,833,SortPoint_23_Right,822,857,SortPoint_23_Right,822,857,True,26.375,50.020
61,755,SortPoint_21_Right,751,786,SortPoint_21_Right,751,786,True,26.840,49.960
62,521,SortPoint_14_Left,501,536,SortPoint_14_Left,501,536,True,27.296,47.860
63,113,SortPoint_3_Right,108,143,,,,,27.744,
64,64,SortPoint_1_Right,37,71,SortPoint_3_Right,108,143,False,28.217,43.320
65,484,SortPoint_13_Right,465,500,SortPoint_13_Right,465,500,True,28.691,107.560
66,101,SortPoint_2_Left,72,107,SortPoint_2_Left,72,107,True,29.170,44.620
67,71,SortPoint_1_Right,37,71,SortPoint_3_Right,108,143,False,29.657,44.600
68,323,SortPoint_9_Right,322,357,SortPoint_9_Right,322,357,True,30.121,48.240
69,158,SortPoint_4_Left,144,179,SortPoint_4_Left,144,179,True,30.580,48.780
70,494,SortPoint_13_Right,465,500,SortPoint_13_Right,465,500,True,31.046,50.820
71,837,SortPoint_23_Right,822,857,SortPoint_25_Right,894,929,False,31.483,55.580
72,997,SortPoint_27_Right,965,1000,SortPoint_27_Right,965,1000,True,31.940,59.720
73,463,SortPoint_12_Left,430,464,SortPoint_12_Left,430,464,True,32.353,54.220
74,754,SortPoint_21_Right,751,786,SortPoint_21_Right,751,786,True,32.784,55.840
75,370,SortPoint_10_Left,358,393,SortPoint_10_Left,358,393,True,33.247,50.620
76,151,SortPoint_4_Left,144,179,SortPoint_4_Left,144,179,True,33.696,52.860
77,651,SortPoint_18_Left,644,679,SortPoint_18_Left,644,679,True,34.150,58.220
78,702,SortPoint_19_Right,680,714,,,,,34.601,
79,571,SortPoint_15_Right,537,571,SortPoint_15_Right,537,571,True,35.038,58.040
80,344,SortPoint_9_Right,322,357,SortPoint_9_Right,322,357,True,35.504,94.880
81,116,SortPoint_3_Right,108,143,SortPoint_3_Right,108,143,True,35.916,71.940
82,499,SortPoint_13_Right,465,500,SortPoint_13_Right,465,500,True,36.351,78.780
83,728,SortPoint_20_Left,715,750,,,,,36.815,
84,28,SortPoint_0_Left,1,36,OverflowGaylord,,,False,37.275,64.920
85,514,SortPoint_14_Left,501,536,SortPoint_14_Left,501,536,True,37.724,57.820
86,119,SortPoint_3_Right,108,143,SortPoint_3_Right,108,143,True,38.189,53.960
87,891,SortPoint_24_Left,858,893,SortPoint_24_Left,858,893,True,38.627,66.380
88,817,SortPoint_22_Left,787,821,SortPoint_22_Left,787,821,True,39.089,70.200
89,164,SortPoint_4_Left,144,179,SortPoint_4_Left,144,179,True,39.513,60.280
90,531,SortPoint_14_Left,501,536,SortPoint_14_Left,501,536,True,39.940,61.360
91,907,SortPoint_25_Right,894,929,SortPoint_25_Right,894,929,True,40.409,116.340
92,359,SortPoint_10_Left,358,393,SortPoint_10_Left,358,393,True,40.864,58.580
93,332,SortPoint_9_Right,322,357,SortPoint_9_Right,322,357,True,41.325,62.860
94,252,SortPoint_7_Right,251,286,SortPoint_7_Right,251,286,True,41.790,59.220
95,95,SortPoint_2_Left,72,107,,,,,42.247,
96,272,SortPoint_7_Right,251,286,SortPoint_7_Right,251,286,True,42.716,61.320
97,845,SortPoint_23_Right,822,857,,,,,43.172,
98,407,SortPoint_11_Right,394,429,SortPoint_11_Right,394,429,True,43.622,65.600
99,525,SortPoint_14_Left,501,536,SortPoint_16_Left,572,607,False,44.099,69.460
100,605,SortPoint_16_Left,572,607,SortPoint_12_Left,430,464,False,44.539,66.520
101,954,SortPoint_26_Left,930,964,SortPoint_26_Left,930,964,True,45.006,70.440
102,162,SortPoint_4_Left,144,179,SortPoint_4_Left,144,179,True,45.428,72.540
103,537,SortPoint_15_Right,537,571,SortPoint_15_Right,537,571,True,45.857,68.060
104,93,SortPoint_2_Left,72,107,SortPoint_2_Left,72,107,True,46.334,81.880
105,409,SortPoint_11_Right,394,429,SortPoint_11_Right,394,429,True,46.795,68.380
106,550,SortPoint_15_Right,537,571,,,,,47.259,
107,761,SortPoint_21_Right,751,786,SortPoint_21_Right,751,786,True,47.733,75.360
108,68,SortPoint_1_Right,37,71,SortPoint_3_Right,108,143,False,48.210,67.360
109,165,SortPoint_4_Left,144,179,SortPoint_4_Left,144,179,True,48.673,72.620
110,289,SortPoint_8_Left,287,321,SortPoint_6_Left,215,250,False,49.145,72.120
111,333,SortPoint_9_Right,322,357,SortPoint_9_Right,322,357,True,49.588,68.440
112,721,SortPoint_20_Left,715,750,SortPoint_20_Left,715,750,True,50.071,206.820
113,837,SortPoint_23_Right,822,857,SortPoint_23_Right,822,857,True,50.498,78.680
114,421,SortPoint_11_Right,394,429,SortPoint_11_Right,394,429,True,50.941,70.160
115,244,SortPoint_6_Left,215,250,SortPoint_6_Left,215,250,True,51.419,66.700
116,508,SortPoint_14_Left,501,536,SortPoint_14_Left,501,536,True,51.887,230.820
117,200,SortPoint_5_Right,180,214,SortPoint_5_Right,180,214,True,52.355,69.480
118,123,SortPoint_3_Right,108,143,SortPoint_3_Right,108,143,True,52.808,71.220
119,226,SortPoint_6_Left,215,250,,,,,53.281,
120,488,SortPoint_13_Right,465,500,SortPoint_13_Right,465,500,True,53.720,108.100
121,549,SortPoint_15_Right,537,571,SortPoint_15_Right,537,571,True,54.198,78.400
122,778,SortPoint_21_Right,751,786,SortPoint_21_Right,751,786,True,54.629,81.560
123,836,SortPoint_23_Right,822,857,SortPoint_15_Right,537,571,False,55.042,82.000
124,110,SortPoint_3_Right,108,143,,,,,55.491,
125,338,SortPoint_9_Right,322,357,,,,,55.947,
126,559,SortPoint_15_Right,537,571,SortPoint_15_Right,537,571,True,56.365,79.680
127,770,SortPoint_21_Right,751,786,,,,,56.882,
128,687,SortPoint_19_Right,680,714,,,,,57.361,
129,745,SortPoint_20_Left,715,750,,,,,57.793,
130,370,SortPoint_10_Left,358,393,SortPoint_10_Left,358,393,True,58.240,82.460
131,137,SortPoint_3_Right,108,143,,,,,58.706,
132,37,SortPoint_1_Right,37,71,,,,,59.175,
133,656,SortPoint_18_Left,644,679,SortPoint_18_Left,644,679,True,59.579,92.120
134,835,SortPoint_23_Right,822,857,SortPoint_15_Right,537,571,False,60.020,80.840
135,816,SortPoint_22_Left,787,821,,,,,60.509,
136,187,SortPoint_5_Right,180,214,SortPoint_5_Right,180,214,True,60.976,108.060
137,948,SortPoint_26_Left,930,964,,,,,61.449,
138,50,SortPoint_1_Right,37,71,SortPoint_3_Right,108,143,False,61.928,77.660
139,227,SortPoint_6_Left,215,250,,,,,62.404,
140,88,SortPoint_2_Left,72,107,,,,,62.874,
141,699,SortPoint_19_Right,680,714,,,,,63.322,
142,829,SortPoint_23_Right,822,857,,,,,63.752,
143,169,SortPoint_4_Left,144,179,,,,,64.195,
144,905,SortPoint_25_Right,894,929,SortPoint_25_Right,894,929,True,64.683,93.660
145,33,SortPoint_0_Left,1,36,,,,,65.162,
146,308,SortPoint_8_Left,287,321,SortPoint_8_Left,287,321,True,65.645,84.160
147,678,SortPoint_18_Left,644,679,SortPoint_18_Left,644,679,True,66.116,92.180
148,1000,SortPoint_27_Right,965,1000,,,,,66.591,
149,317,SortPoint_8_Left,287,321,SortPoint_8_Left,287,321,True,67.045,86.860
150,311,SortPoint_8_Left,287,321,SortPoint_8_Left,287,321,True,67.524,88.940
151,9,SortPoint_0_Left,1,36,SortPoint_7_Right,251,286,False,67.956,90.840
152,852,SortPoint_23_Right,822,857,SortPoint_20_Left,715,750,False,68.400,94.780
153,616,SortPoint_17_Right,608,643,,,,,68.891,
154,563,SortPoint_15_Right,537,571,,,,,69.360,
155,17,SortPoint_0_Left,1,36,SortPoint_2_Left,72,107,False,69.837,86.280
156,838,SortPoint_23_Right,822,857,,,,,70.325,
157,749,SortPoint_20_Left,715,750,SortPoint_20_Left,715,750,True,70.821,133.720
158,70,SortPoint_1_Right,37,71,SortPoint_1_Right,37,71,True,71.314,99.300
159,158,SortPoint_4_Left,144,179,,,,,71.809,
160,332,SortPoint_9_Right,322,357,,,,,72.289,
161,262,SortPoint_7_Right,251,286,,,,,72.742,
162,503,SortPoint_14_Left,501,536,SortPoint_14_Left,501,536,True,73.226,103.640
163,334,SortPoint_9_Right,322,357,SortPoint_9_Right,322,357,True,73.708,95.060
164,758,SortPoint_21_Right,751,786,,,,,74.144,
165,990,SortPoint_27_Right,965,1000,SortPoint_27_Right,965,1000,True,74.590,108.120
166,363,SortPoint_10_Left,358,393,SortPoint_10_Left,358,393,True,75.081,93.860
167,13,SortPoint_0_Left,1,36,,,,,75.561,
168,691,SortPoint_19_Right,680,714,SortPoint_19_Right,680,714,True,76.039,103.220
169,343,SortPoint_9_Right,322,357,SortPoint_9_Right,322,357,True,76.493,181.580
170,941,SortPoint_26_Left,930,964,,,,,76.980,
171,776,SortPoint_21_Right,751,786,SortPoint_21_Right,751,786,True,77.423,105.600
172,937,SortPoint_26_Left,930,964,,,,,77.871,
173,646,SortPoint_18_Left,644,679,SortPoint_18_Left,644,679,True,78.357,98.300
174,342,SortPoint_9_Right,322,357,SortPoint_9_Right,322,357,True,78.846,95.420
175,142,SortPoint_3_Right,108,143,,,,,79.355,
176,156,SortPoint_4_Left,144,179,SortPoint_4_Left,144,179,True,79.855,102.200
177,423,SortPoint_11_Right,394,429,,,,,80.347,
178,555,SortPoint_15_Right,537,571,SortPoint_15_Right,537,571,True,80.756,106.000
179,894,SortPoint_25_Right,894,929,SortPoint_25_Right,894,929,True,81.208,109.700
180,245,SortPoint_6_Left,215,250,SortPoint_6_Left,215,250,True,81.708,104.820
181,973,SortPoint_27_Right,965,1000,,,,,82.186,
182,493,SortPoint_13_Right,465,500,,,,,82.668,
183,188,SortPoint_5_Right,180,214,SortPoint_5_Right,180,214,True,83.076,105.820
184,473,SortPoint_13_Right,465,500,SortPoint_13_Right,465,500,True,83.594,108.280
185,330,SortPoint_9_Right,322,357,SortPoint_9_Right,322,357,True,84.013,181.640
186,108,SortPoint_3_Right,108,143,,,,,84.495,
187,99,SortPoint_2_Left,72,107,,,,,85.001,
188,704,SortPoint_19_Right,680,714,,,,,85.490,
189,378,SortPoint_10_Left,358,393,,,,,85.950,
190,19,SortPoint_0_Left,1,36,,,,,86.442,
191,284,SortPoint_7_Right,251,286,,,,,86.887,
192,985,SortPoint_27_Right,965,1000,,,,,87.343,
193,209,SortPoint_5_Right,180,214,SortPoint_5_Right,180,214,True,87.841,144.280
194,232,SortPoint_6_Left,215,250,SortPoint_6_Left,215,250,True,88.327,114.500
195,903,SortPoint_25_Right,894,929,SortPoint_25_Right,894,929,True,88.812,116.200
196,284,SortPoint_7_Right,251,286,,,,,89.273,
197,303,SortPoint_8_Left,287,321,SortPoint_8_Left,287,321,True,89.772,127.480
198,525,SortPoint_14_Left,501,536,SortPoint_14_Left,501,536,True,90.268,117.940
199,225,SortPoint_6_Left,215,250,,,,,90.713,
200,814,SortPoint_22_Left,787,821,SortPoint_22_Left,787,821,True,91.246,122.500
201,255,SortPoint_7_Right,251,286,SortPoint_7_Right,251,286,True,91.694,204.540
202,257,SortPoint_7_Right,251,286,SortPoint_7_Right,251,286,True,92.094,110.340
203,767,SortPoint_21_Right,751,786,SortPoint_21_Right,751,786,True,92.533,123.720
204,826,SortPoint_23_Right,822,857,SortPoint_23_Right,822,857,True,92.983,121.020
205,412,SortPoint_11_Right,394,429,,,,,93.438,
206,914,SortPoint_25_Right,894,929,,,,,93.929,
207,612,SortPoint_17_Right,608,643,SortPoint_17_Right,608,643,True,94.422,121.400
208,63,SortPoint_1_Right,37,71,,,,,94.909,
209,775,SortPoint_21_Right,751,786,,,,,95.328,
210,842,SortPoint_23_Right,822,857,,,,,95.852,
211,894,SortPoint_25_Right,894,929,SortPoint_25_Right,894,929,True,96.276,150.700
212,168,SortPoint_4_Left,144,179,,,,,96.773,
213,816,SortPoint_22_Left,787,821,,,,,97.269,
214,493,SortPoint_13_Right,465,500,,,,,97.757,
215,187,SortPoint_5_Right,180,214,SortPoint_5_Right,180,214,True,98.251,120.220
216,391,SortPoint_10_Left,358,393,SortPoint_10_Left,358,393,True,98.740,120.360
217,954,SortPoint_26_Left,930,964,SortPoint_26_Left,930,964,True,99.210,230.160
218,121,SortPoint_3_Right,108,143,SortPoint_3_Right,108,143,True,99.662,123.660
219,804,SortPoint_22_Left,787,821,SortPoint_22_Left,787,821,True,100.122,136.100
220,555,SortPoint_15_Right,537,571,SortPoint_15_Right,537,571,True,100.618,128.240
221,955,SortPoint_26_Left,930,964,,,,,101.089,
222,491,SortPoint_13_Right,465,500,,,,,101.583,
223,473,SortPoint_13_Right,465,500,SortPoint_15_Right,537,571,False,102.036,228.220
224,142,SortPoint_3_Right,108,143,,,,,102.497,
225,324,SortPoint_9_Right,322,357,,,,,102.901,
226,318,SortPoint_8_Left,287,321,,,,,103.334,
227,169,SortPoint_4_Left,144,179,,,,,103.795,
228,48,SortPoint_1_Right,37,71,,,,,104.195,
229,627,SortPoint_17_Right,608,643,SortPoint_17_Right,608,643,True,104.631,126.460
230,113,SortPoint_3_Right,108,143,,,,,105.032,
231,831,SortPoint_23_Right,822,857,SortPoint_23_Right,822,857,True,105.474,140.900
232,315,SortPoint_8_Left,287,321,SortPoint_8_Left,287,321,True,105.972,125.140
233,724,SortPoint_20_Left,715,750,SortPoint_20_Left,715,750,True,106.473,133.460
234,727,SortPoint_20_Left,715,750,SortPoint_20_Left,715,750,True,106.928,144.220
235,314,SortPoint_8_Left,287,321,,,,,107.457,
236,369,SortPoint_10_Left,358,393,SortPoint_10_Left,358,393,True,107.878,139.200
237,858,SortPoint_24_Left,858,893,SortPoint_24_Left,858,893,True,108.375,138.360
238,938,SortPoint_26_Left,930,964,SortPoint_26_Left,930,964,True,108.872,142.180
239,175,SortPoint_4_Left,144,179,,,,,109.298,
240,892,SortPoint_24_Left,858,893,,,,,109.752,
241,122,SortPoint_3_Right,108,143,,,,,110.251,
242,129,SortPoint_3_Right,108,143,,,,,110.654,
243,745,SortPoint_20_Left,715,750,,,,,111.141,
244,875,SortPoint_24_Left,858,893,SortPoint_24_Left,858,893,True,111.595,140.580
245,345,SortPoint_9_Right,322,357,,,,,111.998,
