PackageId,Address,PlannedGaylord,PlannedRangeMin,PlannedRangeMax,ActualGaylord,ActualRangeMin,ActualRangeMax,IsCorrect,SpawnTime,LandingTime
246,816,SortPoint_22_Left,787,821,SortPoint_22_Left,787,821,True,112.439,141.360
247,228,SortPoint_6_Left,215,250,,,,,112.894,
248,717,SortPoint_20_Left,715,750,SortPoint_22_Left,787,821,False,113.297,148.340
249,978,SortPoint_27_Right,965,1000,SortPoint_27_Right,965,1000,True,113.759,149.520
250,619,SortPoint_17_Right,608,643,,,,,114.239,
251,785,SortPoint_21_Right,751,786,SortPoint_23_Right,822,857,False,114.746,250.140
252,129,SortPoint_3_Right,108,143,,,,,115.276,
253,16,SortPoint_0_Left,1,36,,,,,115.768,
254,73,SortPoint_2_Left,72,107,,,,,116.221,
255,834,SortPoint_23_Right,822,857,,,,,116.623,
256,247,SortPoint_6_Left,215,250,SortPoint_6_Left,215,250,True,117.070,145.540
257,903,SortPoint_25_Right,894,929,SortPoint_25_Right,894,929,True,117.568,150.580
258,118,SortPoint_3_Right,108,143,,,,,118.026,
259,297,SortPoint_8_Left,287,321,,,,,118.484,
260,882,SortPoint_24_Left,858,893,,,,,118.887,
261,108,SortPoint_3_Right,108,143,,,,,119.323,
262,572,SortPoint_16_Left,572,607,,,,,119.739,
263,828,SortPoint_23_Right,822,857,SortPoint_23_Right,822,857,True,120.196,198.420
264,360,SortPoint_10_Left,358,393,SortPoint_10_Left,358,393,True,120.659,151.860
265,272,SortPoint_7_Right,251,286,,,,,121.063,
266,688,SortPoint_19_Right,680,714,,,,,121.506,
267,803,SortPoint_22_Left,787,821,,,,,121.965,
268,768,SortPoint_21_Right,751,786,,,,,122.366,
269,283,SortPoint_7_Right,251,286,,,,,122.808,
270,279,SortPoint_7_Right,251,286,,,,,123.268,
271,389,SortPoint_10_Left,358,393,,,,,123.675,
272,529,SortPoint_14_Left,501,536,,,,,124.138,
273,483,SortPoint_13_Right,465,500,,,,,124.623,
274,204,SortPoint_5_Right,180,214,,,,,125.128,
275,543,SortPoint_15_Right,537,571,,,,,125.633,
276,677,SortPoint_18_Left,644,679,SortPoint_18_Left,644,679,True,126.141,200.820
277,858,SortPoint_24_Left,858,893,SortPoint_24_Left,858,893,True,126.645,166.360
278,859,SortPoint_24_Left,858,893,,,,,127.154,
279,57,SortPoint_1_Right,37,71,,,,,127.658,
280,212,SortPoint_5_Right,180,214,SortPoint_5_Right,180,214,True,128.124,159.500
281,211,SortPoint_5_Right,180,214,,,,,128.530,
282,995,SortPoint_27_Right,965,1000,,,,,128.993,
283,74,SortPoint_2_Left,72,107,,,,,129.398,
284,588,SortPoint_16_Left,572,607,,,,,129.903,
285,170,SortPoint_4_Left,144,179,,,,,130.388,
286,891,SortPoint_24_Left,858,893,,,,,130.895,
287,215,SortPoint_6_Left,215,250,SortPoint_6_Left,215,250,True,131.360,154.860
288,852,SortPoint_23_Right,822,857,SortPoint_23_Right,822,857,True,131.764,170.780
289,81,SortPoint_2_Left,72,107,,,,,132.218,
290,466,SortPoint_13_Right,465,500,,,,,132.678,
291,370,SortPoint_10_Left,358,393,,,,,133.085,
292,935,SortPoint_26_Left,930,964,SortPoint_26_Left,930,964,True,133.536,230.080
293,425,SortPoint_11_Right,394,429,,,,,134.001,
294,501,SortPoint_14_Left,501,536,SortPoint_14_Left,501,536,True,134.412,163.960
295,144,SortPoint_4_Left,144,179,SortPoint_4_Left,144,179,True,134.866,161.300
296,727,SortPoint_20_Left,715,750,,,,,135.272,
297,618,SortPoint_17_Right,608,643,,,,,135.684,
298,467,SortPoint_13_Right,465,500,,,,,136.178,
299,846,SortPoint_23_Right,822,857,,,,,136.694,
300,857,SortPoint_23_Right,822,857,,,,,137.159,
301,524,SortPoint_14_Left,501,536,SortPoint_14_Left,501,536,True,137.566,176.880
302,359,SortPoint_10_Left,358,393,,,,,138.017,
303,195,SortPoint_5_Right,180,214,SortPoint_5_Right,180,214,True,138.480,186.040
304,717,SortPoint_20_Left,715,750,,,,,138.889,
305,818,SortPoint_22_Left,787,821,,,,,139.291,
306,835,SortPoint_23_Right,822,857,,,,,139.724,
307,78,SortPoint_2_Left,72,107,SortPoint_14_Left,501,536,False,140.194,177.120
308,13,SortPoint_0_Left,1,36,SortPoint_13_Right,465,500,False,140.686,172.960
309,578,SortPoint_16_Left,572,607,SortPoint_12_Left,430,464,False,141.178,170.500
310,272,SortPoint_7_Right,251,286,SortPoint_7_Right,251,286,True,141.598,164.100
311,370,SortPoint_10_Left,358,393,,,,,142.127,
312,732,SortPoint_20_Left,715,750,,,,,142.688,
313,137,SortPoint_3_Right,108,143,,,,,143.246,
314,367,SortPoint_10_Left,358,393,SortPoint_10_Left,358,393,True,143.698,169.520
315,286,SortPoint_7_Right,251,286,,,,,144.149,
316,214,SortPoint_5_Right,180,214,SortPoint_5_Right,180,214,True,144.680,176.500
317,315,SortPoint_8_Left,287,321,SortPoint_8_Left,287,321,True,145.112,175.080
318,565,SortPoint_15_Right,537,571,,,,,145.535,
319,862,SortPoint_24_Left,858,893,SortPoint_24_Left,858,893,True,145.979,183.140
320,767,SortPoint_21_Right,751,786,,,,,146.522,
321,663,SortPoint_18_Left,644,679,SortPoint_18_Left,644,679,True,146.932,217.980
322,218,SortPoint_6_Left,215,250,,,,,147.355,
323,773,SortPoint_21_Right,751,786,SortPoint_19_Right,680,714,False,147.814,181.780
324,146,SortPoint_4_Left,144,179,,,,,148.259,
325,269,SortPoint_7_Right,251,286,,,,,148.703,
326,442,SortPoint_12_Left,430,464,SortPoint_12_Left,430,464,True,149.104,173.880
327,446,SortPoint_12_Left,430,464,,,,,149.516,
328,270,SortPoint_7_Right,251,286,,,,,149.969,
329,788,SortPoint_22_Left,787,821,,,,,150.478,
330,424,SortPoint_11_Right,394,429,,,,,151.008,
331,897,SortPoint_25_Right,894,929,,,,,151.479,
332,716,SortPoint_20_Left,715,750,,,,,151.892,
333,788,SortPoint_22_Left,787,821,,,,,152.420,
334,511,SortPoint_14_Left,501,536,,,,,152.901,
335,884,SortPoint_24_Left,858,893,SortPoint_24_Left,858,893,True,153.324,177.080
336,615,SortPoint_17_Right,608,643,,,,,153.799,
337,998,SortPoint_27_Right,965,1000,,,,,154.328,
338,730,SortPoint_20_Left,715,750,SortPoint_17_Right,608,643,False,154.809,250.840
339,446,SortPoint_12_Left,430,464,,,,,155.233,
340,269,SortPoint_7_Right,251,286,,,,,155.659,
341,679,SortPoint_18_Left,644,679,,,,,156.077,
342,333,SortPoint_9_Right,322,357,SortPoint_9_Right,322,357,True,156.570,182.060
343,463,SortPoint_12_Left,430,464,,,,,156.984,
344,530,SortPoint_14_Left,501,536,,,,,157.496,
345,687,SortPoint_19_Right,680,714,,,,,158.044,
346,686,SortPoint_19_Right,680,714,SortPoint_19_Right,680,714,True,158.569,194.420
347,944,SortPoint_26_Left,930,964,,,,,159.053,
348,993,SortPoint_27_Right,965,1000,,,,,159.477,
349,412,SortPoint_11_Right,394,429,,,,,159.948,
350,146,SortPoint_4_Left,144,179,,,,,160.434,
351,783,SortPoint_21_Right,751,786,,,,,160.854,
352,823,SortPoint_23_Right,822,857,,,,,161.277,
353,768,SortPoint_21_Right,751,786,,,,,161.704,
354,391,SortPoint_10_Left,358,393,,,,,162.181,
355,710,SortPoint_19_Right,680,714,SortPoint_19_Right,680,714,True,162.663,226.020
356,899,SortPoint_25_Right,894,929,SortPoint_25_Right,894,929,True,163.088,215.180
357,552,SortPoint_15_Right,537,571,,,,,163.555,
358,341,SortPoint_9_Right,322,357,,,,,164.043,
359,778,SortPoint_21_Right,751,786,SortPoint_21_Right,751,786,True,164.466,199.880
360,457,SortPoint_12_Left,430,464,SortPoint_12_Left,430,464,True,164.938,188.460
361,490,SortPoint_13_Right,465,500,,,,,165.420,
362,202,SortPoint_5_Right,180,214,SortPoint_5_Right,180,214,True,165.845,186.640
363,24,SortPoint_0_Left,1,36,,,,,166.314,
364,25,SortPoint_0_Left,1,36,,,,,166.809,
365,689,SortPoint_19_Right,680,714,,,,,167.240,
366,961,SortPoint_26_Left,930,964,,,,,167.708,
367,999,SortPoint_27_Right,965,1000,,,,,168.190,
368,431,SortPoint_12_Left,430,464,,,,,168.615,
369,624,SortPoint_17_Right,608,643,,,,,169.092,
370,933,SortPoint_26_Left,930,964,,,,,169.620,
371,758,SortPoint_21_Right,751,786,,,,,170.170,
372,991,SortPoint_27_Right,965,1000,SortPoint_18_Left,644,679,False,170.653,201.100
373,43,SortPoint_1_Right,37,71,,,,,171.091,
374,533,SortPoint_14_Left,501,536,,,,,171.568,
375,990,SortPoint_27_Right,965,1000,SortPoint_27_Right,965,1000,True,172.054,201.980
376,469,SortPoint_13_Right,465,500,,,,,172.475,
377,161,SortPoint_4_Left,144,179,,,,,172.900,
378,860,SortPoint_24_Left,858,893,,,,,173.323,
379,729,SortPoint_20_Left,715,750,,,,,173.743,
380,713,SortPoint_19_Right,680,714,,,,,174.163,
381,284,SortPoint_7_Right,251,286,,,,,174.588,
382,448,SortPoint_12_Left,430,464,,,,,175.043,
383,488,SortPoint_13_Right,465,500,SortPoint_15_Right,537,571,False,175.502,209.760
384,790,SortPoint_22_Left,787,821,,,,,175.997,
385,444,SortPoint_12_Left,430,464,,,,,176.413,
386,915,SortPoint_25_Right,894,929,,,,,176.900,
387,62,SortPoint_1_Right,37,71,SortPoint_12_Left,430,464,False,177.324,206.080
388,455,SortPoint_12_Left,430,464,SortPoint_12_Left,430,464,True,177.743,207.360
389,318,SortPoint_8_Left,287,321,,,,,178.164,
390,772,SortPoint_21_Right,751,786,SortPoint_21_Right,751,786,True,178.588,211.380
391,753,SortPoint_21_Right,751,786,,,,,179.056,
392,257,SortPoint_7_Right,251,286,SortPoint_7_Right,251,286,True,179.542,216.440
393,518,SortPoint_14_Left,501,536,,,,,179.971,
394,102,SortPoint_2_Left,72,107,SortPoint_2_Left,72,107,True,180.457,197.100
395,706,SortPoint_19_Right,680,714,,,,,180.936,
396,819,SortPoint_22_Left,787,821,,,,,181.367,
397,724,SortPoint_20_Left,715,750,SortPoint_20_Left,715,750,True,181.870,214.780
398,402,SortPoint_11_Right,394,429,,,,,182.280,
399,604,SortPoint_16_Left,572,607,SortPoint_18_Left,644,679,False,182.706,217.760
400,858,SortPoint_24_Left,858,893,,,,,183.121,
401,857,SortPoint_23_Right,822,857,SortPoint_23_Right,822,857,True,183.602,214.840
402,257,SortPoint_7_Right,251,286,SortPoint_7_Right,251,286,True,184.026,202.520
403,195,SortPoint_5_Right,180,214,SortPoint_5_Right,180,214,True,184.494,209.780
404,158,SortPoint_4_Left,144,179,,,,,184.971,
405,583,SortPoint_16_Left,572,607,,,,,185.390,
406,219,SortPoint_6_Left,215,250,,,,,185.857,
407,642,SortPoint_17_Right,608,643,,,,,186.390,
408,288,SortPoint_8_Left,287,321,,,,,186.919,
409,694,SortPoint_19_Right,680,714,SortPoint_19_Right,680,714,True,187.404,220.540
410,312,SortPoint_8_Left,287,321,,,,,187.831,
411,915,SortPoint_25_Right,894,929,,,,,188.301,
412,114,SortPoint_3_Right,108,143,,,,,188.779,
413,423,SortPoint_11_Right,394,429,,,,,189.202,
414,926,SortPoint_25_Right,894,929,SortPoint_25_Right,894,929,True,189.621,221.120
415,724,SortPoint_20_Left,715,750,,,,,190.049,
416,444,SortPoint_12_Left,430,464,SortPoint_12_Left,430,464,True,190.531,220.920
417,217,SortPoint_6_Left,215,250,,,,,190.938,
418,973,SortPoint_27_Right,965,1000,,,,,191.455,
419,375,SortPoint_10_Left,358,393,,,,,191.994,
420,952,SortPoint_26_Left,930,964,,,,,192.514,
421,868,SortPoint_24_Left,858,893,,,,,192.994,
422,439,SortPoint_12_Left,430,464,,,,,193.421,
423,81,SortPoint_2_Left,72,107,,,,,193.906,
424,94,SortPoint_2_Left,72,107,,,,,194.317,
425,478,SortPoint_13_Right,465,500,,,,,194.854,
426,183,SortPoint_5_Right,180,214,,,,,195.374,
427,854,SortPoint_23_Right,822,857,SortPoint_23_Right,822,857,True,195.897,233.540
428,537,SortPoint_15_Right,537,571,,,,,196.428,
429,528,SortPoint_14_Left,501,536,,,,,196.907,
430,130,SortPoint_3_Right,108,143,,,,,197.334,
431,248,SortPoint_6_Left,215,250,SortPoint_6_Left,215,250,True,197.813,221.160
432,944,SortPoint_26_Left,930,964,,,,,198.315,
433,674,SortPoint_18_Left,644,679,,,,,198.813,
434,883,SortPoint_24_Left,858,893,SortPoint_24_Left,858,893,True,199.356,228.040
435,246,SortPoint_6_Left,215,250,,,,,199.861,
436,864,SortPoint_24_Left,858,893,SortPoint_24_Left,858,893,True,200.298,238.060
437,992,SortPoint_27_Right,965,1000,,,,,200.730,
438,933,SortPoint_26_Left,930,964,SortPoint_13_Right,465,500,False,201.155,229.560
439,30,SortPoint_0_Left,1,36,SortPoint_0_Left,1,36,True,201.639,223.780
440,284,SortPoint_7_Right,251,286,,,,,202.180,
441,779,SortPoint_21_Right,751,786,,,,,202.736,
442,290,SortPoint_8_Left,287,321,,,,,203.235,
443,591,SortPoint_16_Left,572,607,,,,,203.662,
444,920,SortPoint_25_Right,894,929,,,,,204.124,
445,481,SortPoint_13_Right,465,500,,,,,204.621,
446,433,SortPoint_12_Left,430,464,SortPoint_12_Left,430,464,True,205.050,233.260
447,501,SortPoint_14_Left,501,536,,,,,205.499,
448,619,SortPoint_17_Right,608,643,,,,,206.033,
449,878,SortPoint_24_Left,858,893,SortPoint_24_Left,858,893,True,206.563,236.300
450,699,SortPoint_19_Right,680,714,SortPoint_19_Right,680,714,True,207.046,240.860
451,452,SortPoint_12_Left,430,464,,,,,207.481,
452,161,SortPoint_4_Left,144,179,,,,,207.893,
453,50,SortPoint_1_Right,37,71,SortPoint_8_Left,287,321,False,208.310,232.300
454,142,SortPoint_3_Right,108,143,,,,,208.724,
455,432,SortPoint_12_Left,430,464,,,,,209.188,
456,312,SortPoint_8_Left,287,321,SortPoint_8_Left,287,321,True,209.682,238.820
457,664,SortPoint_18_Left,644,679,,,,,210.109,
458,266,SortPoint_7_Right,251,286,,,,,210.593,
459,77,SortPoint_2_Left,72,107,SortPoint_2_Left,72,107,True,210.998,234.460
460,814,SortPoint_22_Left,787,821,,,,,211.517,
461,382,SortPoint_10_Left,358,393,,,,,211.997,
462,372,SortPoint_10_Left,358,393,,,,,212.422,
463,792,SortPoint_22_Left,787,821,,,,,212.888,
464,353,SortPoint_9_Right,322,357,,,,,213.368,
465,525,SortPoint_14_Left,501,536,,,,,213.797,
466,123,SortPoint_3_Right,108,143,,,,,214.207,
467,845,SortPoint_23_Right,822,857,,,,,214.626,
468,468,SortPoint_13_Right,465,500,,,,,215.092,
469,925,SortPoint_25_Right,894,929,SortPoint_25_Right,894,929,True,215.615,252.260
470,74,SortPoint_2_Left,72,107,,,,,216.143,
471,924,SortPoint_25_Right,894,929,,,,,216.624,
472,995,SortPoint_27_Right,965,1000,SortPoint_27_Right,965,1000,True,217.052,249.140
473,14,SortPoint_0_Left,1,36,,,,,217.516,
474,880,SortPoint_24_Left,858,893,,,,,218.006,
475,565,SortPoint_15_Right,537,571,,,,,218.425,
476,497,SortPoint_13_Right,465,500,,,,,218.892,
477,533,SortPoint_14_Left,501,536,,,,,219.370,
478,270,SortPoint_7_Right,251,286,,,,,219.793,
479,841,SortPoint_23_Right,822,857,,,,,220.278,
480,534,SortPoint_14_Left,501,536,,,,,220.738,
481,657,SortPoint_18_Left,644,679,,,,,221.197,
482,472,SortPoint_13_Right,465,500,,,,,221.674,
483,857,SortPoint_23_Right,822,857,,,,,222.098,
484,351,SortPoint_9_Right,322,357,,,,,222.558,
485,523,SortPoint_14_Left,501,536,,,,,223.086,
486,506,SortPoint_14_Left,501,536,,,,,223.605,
487,537,SortPoint_15_Right,537,571,SortPoint_17_Right,608,643,False,224.076,250.640
488,778,SortPoint_21_Right,751,786,,,,,224.500,
489,83,SortPoint_2_Left,72,107,,,,,224.963,
490,371,SortPoint_10_Left,358,393,,,,,225.486,
491,984,SortPoint_27_Right,965,1000,,,,,225.958,
492,104,SortPoint_2_Left,72,107,,,,,226.380,
493,112,SortPoint_3_Right,108,143,,,,,226.853,
494,141,SortPoint_3_Right,108,143,,,,,227.333,
495,584,SortPoint_16_Left,572,607,,,,,227.754,
496,867,SortPoint_24_Left,858,893,,,,,228.217,
497,368,SortPoint_10_Left,358,393,,,,,228.690,
498,123,SortPoint_3_Right,108,143,,,,,229.109,
499,423,SortPoint_11_Right,394,429,,,,,229.571,
500,154,SortPoint_4_Left,144,179,,,,,230.090,
501,462,SortPoint_12_Left,430,464,,,,,230.617,
502,404,SortPoint_11_Right,394,429,,,,,231.091,
503,715,SortPoint_20_Left,715,750,,,,,231.517,
504,470,SortPoint_13_Right,465,500,,,,,231.987,
505,786,SortPoint_21_Right,751,786,,,,,232.515,
506,54,SortPoint_1_Right,37,71,,,,,233.033,
507,671,SortPoint_18_Left,644,679,,,,,233.505,
508,837,SortPoint_23_Right,822,857,,,,,233.922,
509,923,SortPoint_25_Right,894,929,,,,,234.385,
510,799,SortPoint_22_Left,787,821,,,,,234.878,
511,745,SortPoint_20_Left,715,750,,,,,235.380,
512,768,SortPoint_21_Right,751,786,,,,,235.868,
513,689,SortPoint_19_Right,680,714,,,,,236.283,
514,137,SortPoint_3_Right,108,143,,,,,236.765,
515,375,SortPoint_10_Left,358,393,,,,,237.169,
516,920,SortPoint_25_Right,894,929,,,,,237.586,
517,653,SortPoint_18_Left,644,679,,,,,238.022,
518,627,SortPoint_17_Right,608,643,,,,,238.430,
519,344,SortPoint_9_Right,322,357,,,,,238.935,
520,304,SortPoint_8_Left,287,321,,,,,239.415,
521,391,SortPoint_10_Left,358,393,,,,,239.816,
522,245,SortPoint_6_Left,215,250,,,,,240.236,
523,599,SortPoint_16_Left,572,607,,,,,240.675,
524,609,SortPoint_17_Right,608,643,,,,,241.117,
525,363,SortPoint_10_Left,358,393,,,,,241.615,
526,633,SortPoint_17_Right,608,643,,,,,242.084,
527,602,SortPoint_16_Left,572,607,,,,,242.509,
528,261,SortPoint_7_Right,251,286,,,,,242.922,
529,844,SortPoint_23_Right,822,857,,,,,243.357,
530,283,SortPoint_7_Right,251,286,,,,,243.828,
531,304,SortPoint_8_Left,287,321,,,,,244.249,
532,144,SortPoint_4_Left,144,179,,,,,244.695,
533,424,SortPoint_11_Right,394,429,,,,,245.143,
534,873,SortPoint_24_Left,858,893,,,,,245.696,
535,469,SortPoint_13_Right,465,500,,,,,246.173,
536,571,SortPoint_15_Right,537,571,,,,,246.842,
537,477,SortPoint_13_Right,465,500,,,,,247.317,
538,298,SortPoint_8_Left,287,321,,,,,247.745,
539,333,SortPoint_9_Right,322,357,,,,,248.261,
540,955,SortPoint_26_Left,930,964,,,,,248.684,
541,536,SortPoint_14_Left,501,536,,,,,249.144,
542,190,SortPoint_5_Right,180,214,,,,,249.563,
543,478,SortPoint_13_Right,465,500,,,,,249.993,
544,909,SortPoint_25_Right,894,929,,,,,250.463,
545,780,SortPoint_21_Right,751,786,,,,,250.927,
546,961,SortPoint_26_Left,930,964,,,,,251.409,
547,610,SortPoint_17_Right,608,643,,,,,251.838,
548,838,SortPoint_23_Right,822,857,,,,,252.276,
549,632,SortPoint_17_Right,608,643,,,,,252.707,
550,689,SortPoint_19_Right,680,714,,,,,253.200,
551,297,SortPoint_8_Left,287,321,,,,,253.677,
552,304,SortPoint_8_Left,287,321,,,,,254.099,
553,151,SortPoint_4_Left,144,179,,,,,254.612,
554,329,SortPoint_9_Right,322,357,,,,,255.033,
